chrom	start	end	KR	VC	VC_SQRT	weight	GC	E1	E2	E3	binary	HMM2	HMM3	HMM3P	HMM4	HMM5	HMM6	HMM7	HMM8	HMM9
chr10	8000000	8250000	1.1309990111077504	2.982434020019575	1.0588565088222697	0.0013091307385481095	0.44504	-0.21223914516881734	-0.21053614220666084	-0.28564338627573166	0.0	0.0	1.0	2.0	1.0	2.0	3.0	3.0	3.0	4.0
chr10	8250000	8500000	0.9256772606161506	2.3183928568667262	0.9335663799506442	0.0016542056490539219	0.40714	-0.4273327206613856	-0.26989377248996865	-0.31289205850172586	0.0	0.0	1.0	2.0	1.0	1.0	2.0	2.0	2.0	2.0
chr10	8500000	8750000	0.845078910288814	2.01008669734767	0.8692787896536249	0.0018146928304059277	0.385288	-0.6016371340904446	-0.40621691235753477	-0.295259907590117	0.0	0.0	0.0	0.0	0.0	1.0	2.0	2.0	2.0	2.0
chr10	8750000	9000000	0.7079871650581193	1.6117590978769831	0.7783980753747682	0.0022279092222972025	0.359348	-0.6970226971359665	-0.4730899062220221	-0.24259260984953598	0.0	0.0	0.0	0.0	0.0	1.0	2.0	2.0	2.0	2.0
chr10	9000000	9250000	0.7370876136895195	1.71354438499093	0.8026003917464472	0.0020685239469173692	0.360112	-0.5224173667177234	-0.4793121247872681	-0.41340417521659495	0.0	0.0	0.0	0.0	0.0	1.0	2.0	2.0	2.0	2.0
chr10	9250000	9500000	0.83709291269591	1.9694298456734634	0.8604426830841642	0.0018345888709056903	0.363612	-0.46993152436623287	-0.5507227889359927	-0.4604659696589278	0.0	0.0	0.0	0.0	0.0	1.0	2.0	2.0	2.0	2.0
chr10	9500000	9750000	0.7439706853309785	1.6893071252819036	0.7969039788381185	0.002112431233317573	0.357088	-0.6439588614786517	-0.5032199245868211	-0.21708371570633525	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	2.0
chr10	9750000	10000000	0.7080551204225735	1.5681270509945293	0.7677897528856278	0.002252078478948602	0.368096	-0.7484877197518502	-0.5862456156911098	-0.20743935007632552	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0
chr10	10000000	10250000	0.7234077148020365	1.6230499014497037	0.7811197605171027	0.0021849861845691667	0.369236	-0.7644264977064792	-0.5532589262658479	-0.1994267691527389	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0
chr10	10250000	10500000	0.8325878278695615	1.9581514906162585	0.8579753924685025	0.001863226655999491	0.384168	-0.6532514314438228	-0.4308675706454943	-0.2578538879933702	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0
chr10	10500000	10750000	0.9103748623975877	2.2313403878655853	0.9158716192724269	0.0016789788217777936	0.402712	-0.5828334985586514	-0.33703576525601187	-0.30918814528148075	0.0	0.0	0.0	0.0	0.0	1.0	2.0	2.0	2.0	2.0
chr10	10750000	11000000	1.0426118919733605	2.699927408906763	1.0074598147305267	0.0014110206147541478	0.40824	-0.4779825172947866	-0.2106356074981492	-0.2878648644890166	0.0	0.0	0.0	0.0	1.0	1.0	2.0	2.0	2.0	2.0
chr10	11000000	11250000	1.1855463599593983	3.3492295296890475	1.1220808333775552	0.0012505480566970505	0.419468	0.09604219750632846	0.10009733778160747	-0.06123258444116473	1.0	1.0	1.0	2.0	2.0	2.0	3.0	4.0	5.0	6.0
chr10	11250000	11500000	1.2663788655040935	3.639130559018173	1.1696354069354984	0.0011734589105950866	0.454656	0.12107269888707825	0.09867414544204997	-0.18651481778392423	1.0	1.0	1.0	2.0	2.0	3.0	4.0	4.0	5.0	6.0
chr10	11500000	11750000	1.1939628550174781	3.5687217552614943	1.158265264723427	0.0012803295041331282	0.422016	0.6975840443557159	0.17462930215092629	0.03280803279120494	1.0	1.0	2.0	4.0	3.0	4.0	5.0	6.0	7.0	8.0
chr10	11750000	12000000	1.190826216507712	3.5350547450493415	1.1527888312549184	0.00121968375163946	0.455064	0.59009188011512	0.209782761409269	-0.14783806295760454	1.0	1.0	2.0	4.0	3.0	4.0	5.0	6.0	7.0	8.0
chr10	12000000	12250000	1.1824094287085578	3.5617194652839252	1.1571283742365954	0.001146287936128195	0.439144	0.9150250330039255	0.0969931838582423	-0.1103652106109638	1.0	1.0	2.0	4.0	3.0	4.0	5.0	6.0	7.0	8.0
chr10	12250000	12500000	1.2339429967192574	3.7417436724139126	1.1860109663869836	0.0011636333488262399	0.462596	0.8202002661822588	0.25913656855835726	0.10632487189237319	1.0	1.0	2.0	4.0	3.0	4.0	5.0	6.0	7.0	8.0
chr10	12500000	12750000	1.1847802413540236	3.5504535587422357	1.1552968957819414	0.001269569762627723	0.44628	0.6923724193061556	0.3322218358162359	0.07431851430893227	1.0	1.0	2.0	4.0	3.0	4.0	5.0	6.0	7.0	8.0
chr10	12750000	13000000	1.1251988332933867	3.2534693240846893	1.1059233977192806	0.0012373382091963648	0.45648	0.31948273072402816	0.4760750512264913	-0.0031112939036645366	1.0	1.0	2.0	4.0	2.0	3.0	4.0	5.0	6.0	7.0
chr10	13000000	13250000	1.1176097660119546	3.2504381105566216	1.1054080907016073	0.0012384982512566479	0.43576	0.5153104303263424	0.34829403980188706	-0.026416666721843885	1.0	1.0	2.0	4.0	2.0	3.0	4.0	5.0	6.0	7.0
chr10	13250000	13500000	1.1877756579368701	3.482347730355958	1.1441626222042438	0.0011523057055368722	0.450604	0.4943277073600477	0.3952591633123655	0.02001307128574084	1.0	1.0	2.0	4.0	2.0	3.0	4.0	5.0	6.0	7.0
chr10	13500000	13750000	1.165318587468375	3.4483446102248814	1.1385628745477667	0.0012253592005700034	0.439176	0.5343271768175025	0.42510100922533817	0.054426367254423506	1.0	1.0	2.0	4.0	2.0	3.0	4.0	5.0	6.0	7.0
chr10	13750000	14000000	1.2848853025023952	3.836999713139886	1.2010126220287594	0.0011286595522620971	0.444848	0.44879609699592693	0.44270370768822426	0.07266064607376412	1.0	1.0	2.0	4.0	2.0	3.0	4.0	5.0	6.0	7.0
chr10	14000000	14250000	1.138166930100438	3.3039418302430086	1.1144687224077119	0.001303489462539474	0.431348	0.22019267805415765	0.49194776261721124	0.007107429217828702	1.0	1.0	2.0	4.0	2.0	3.0	4.0	5.0	5.0	7.0
chr10	14250000	14500000	1.047920732737473	2.9671783642551106	1.0561449215192453	0.0013784297633240164	0.422252	0.17617152527376764	0.42920121896857805	-0.08057751844928471	1.0	1.0	2.0	4.0	2.0	3.0	4.0	5.0	5.0	7.0
chr10	14500000	14750000	1.179268766901218	3.4691709766826118	1.1419958888696113	0.0012899225393717404	0.430352	0.6990888213532883	0.3155921089145478	0.09614305219668942	1.0	1.0	2.0	4.0	3.0	4.0	5.0	6.0	7.0	7.0
chr10	14750000	15000000	1.1554462617696706	3.3823799265073	1.1276202914866154	0.001311285366282641	0.423464	0.6808109725425275	0.24878843154685604	-0.03268555361740099	1.0	1.0	2.0	4.0	3.0	4.0	5.0	6.0	7.0	7.0
chr10	15000000	15250000	1.1438215589758594	3.2451972855245206	1.1045165820405927	0.0011785151783773342	0.444268	0.3135008667400861	0.26148286110086544	-0.09516137682211784	1.0	1.0	2.0	4.0	2.0	3.0	4.0	5.0	6.0	7.0
chr10	15250000	15500000	1.0549388677831175	2.811142446523836	1.028000000017752	0.0013183449595033027	0.436848	-0.3470569167924148	0.20353820665514627	-0.0377215783288667	0.0	0.0	1.0	2.0	1.0	2.0	3.0	3.0	3.0	3.0
chr10	15500000	15750000	0.9261710803636594	2.3619190913672967	0.9422891632438937	0.0015479887428639645	0.403168	-0.5709332361576911	0.04738959157245113	-0.0006738160436562568	0.0	0.0	1.0	2.0	1.0	1.0	2.0	2.0	2.0	3.0
chr10	15750000	16000000	0.9118561768334421	2.3116021916529235	0.9321981507218481	0.0015839993753113601	0.374484	-0.30411716062165906	-0.23796505247696748	-0.1874920803481123	0.0	0.0	1.0	2.0	1.0	1.0	2.0	3.0	2.0	3.0
chr10	16000000	16250000	0.7777752927646691	1.8884460279862156	0.8425660907146526	0.0019736170007998645	0.378604	-0.6508804242167318	-0.418629870789549	-0.14419636156807908	0.0	0.0	1.0	2.0	1.0	1.0	2.0	2.0	2.0	3.0
chr10	16250000	16500000	1.0390989106774322	2.686470563634314	1.0049460127203915	0.001419730046591192	0.4111	-0.35309083678870035	-0.22557095549532938	-0.19996179110627166	0.0	0.0	1.0	2.0	1.0	1.0	2.0	3.0	2.0	3.0
chr10	16500000	16750000	1.1350152496911043	3.034499936163901	1.0680590262325556	0.0013010952034708486	0.41044	-0.11549403879743511	-0.10202159910996164	-0.1969889117539509	0.0	0.0	1.0	2.0	1.0	2.0	3.0	3.0	3.0	3.0
chr10	16750000	17000000	1.048610522271535	2.7360467766755043	1.01417627630139	0.0014566820679544992	0.406548	-0.16616738268890197	-0.2854044226289048	-0.3821730982580751	0.0	0.0	1.0	2.0	1.0	2.0	3.0	3.0	3.0	3.0
chr10	17000000	17250000	0.9190924813207287	2.356815200005869	0.9412705122482463	0.0016818823871787433	0.388184	-0.2294670407806226	-0.14041721681916533	-0.19489988729533506	0.0	0.0	1.0	2.0	1.0	2.0	3.0	3.0	3.0	3.0
chr10	17250000	17500000	1.003841698130117	2.593592189371835	0.9874213950122774	0.001507768402849312	0.407272	-0.26176552817995885	-0.3095968794379289	-0.36957516205298724	0.0	0.0	1.0	2.0	1.0	2.0	3.0	3.0	4.0	3.0
chr10	17500000	17750000	1.0227330935427499	2.7032013684873863	1.008070457704537	0.0014731749403466851	0.402804	0.10583327507641652	-0.1967780562463417	-0.24762218690592516	1.0	0.0	1.0	2.0	1.0	2.0	3.0	4.0	5.0	5.0
chr10	17750000	18000000	1.0252664873970125	2.647961080886562	0.9977172640120956	0.0015207658420858727	0.399388	-0.2685539232272218	-0.35862183671186126	-0.25846415971080366	0.0	0.0	1.0	2.0	1.0	2.0	2.0	3.0	3.0	4.0
chr10	18000000	18250000	0.9528300713523968	2.425531005652415	0.9548938660545054	0.0016285560227335852	0.39766	-0.35075546023569243	-0.4054140052060846	-0.2859003805358036	0.0	0.0	1.0	2.0	1.0	2.0	2.0	3.0	3.0	4.0
chr10	18250000	18500000	1.0928624325494571	2.855278658284675	1.0360386036608717	0.0013407162551288354	0.407644	-0.059827517395736746	-0.355937931953667	-0.23637318912714636	0.0	0.0	1.0	2.0	1.0	2.0	3.0	3.0	3.0	4.0
chr10	18500000	18750000	0.9718818002133113	2.4476769147548074	0.9592432110107911	0.001475705977269995	0.399584	-0.14082175798189459	-0.417299337333731	-0.21941973031671758	0.0	0.0	1.0	2.0	1.0	2.0	2.0	3.0	4.0	4.0
chr10	18750000	19000000	0.74243982993095	1.6595427246839158	0.7898523364102454	0.0021006809201023994	0.37302	-0.690228035634915	-0.8036120074279673	-0.31814473383488484	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0
chr10	19000000	19250000	0.7079155643818416	1.5352754185486532	0.7597047407081753	0.0022967677838069403	0.363172	-0.7313934998779741	-0.805321248001189	-0.31228223884536677	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0
chr10	19250000	19500000	0.7009808123481595	1.5182582978387205	0.7554826933918602	0.002322203997178362	0.350508	-0.7188453360916736	-0.806995423265663	-0.3373519891296998	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0
chr10	19500000	19750000	0.7106760042048529	1.551402470399215	0.7636844147211146	0.0022299783098082343	0.369072	-0.6290341187632157	-0.8261253758386198	-0.43571052286812895	0.0	0.0	0.0	0.0	0.0	1.0	1.0	2.0	1.0	2.0
chr10	19750000	20000000	0.9490452313359392	2.2588018130931724	0.9214902662566538	0.001673928887250622	0.379948	-0.27161093750997806	-0.623126404635884	-0.34250942444422894	0.0	0.0	0.0	0.0	1.0	1.0	2.0	3.0	2.0	4.0
chr10	20000000	20250000	0.839324111740502	1.9570809182819102	0.8577408216748743	0.001958557814427772	0.366444	-0.43872495514563586	-0.6378908207886109	-0.3128834831353791	0.0	0.0	0.0	0.0	1.0	1.0	2.0	2.0	2.0	2.0
chr10	20250000	20500000	0.7665726946925515	1.7148763761511077	0.8029122742294217	0.0021116113842066958	0.382392	-0.6194778594633933	-0.7959158973651259	-0.4104205961164897	0.0	0.0	0.0	0.0	0.0	1.0	2.0	2.0	2.0	2.0
chr10	20500000	20750000	0.7649804333504933	1.7169428297267102	0.803395889675133	0.002082613718781544	0.389208	-0.6869884698523987	-0.8136715864674992	-0.3998133754600275	0.0	0.0	0.0	0.0	0.0	1.0	2.0	2.0	2.0	2.0
chr10	20750000	21000000	0.9271650898907322	2.2799954107586156	0.9258031938718624	0.0016722735493039586	0.37976	-0.40244024765024505	-0.6626239932607609	-0.41829154155474363	0.0	0.0	1.0	2.0	1.0	1.0	2.0	2.0	2.0	2.0
chr10	21000000	21250000	0.9744816616889955	2.4882777481091933	0.9671662123683177	0.001588001000157392	0.409864	-0.4026533872118865	-0.5410896047792823	-0.39299432299752135	0.0	0.0	1.0	2.0	1.0	1.0	2.0	2.0	2.0	2.0
chr10	21250000	21500000	1.2483022393590588	3.4123061578069915	1.132597720480628	0.0011494497075133997	0.444848	-0.03568267950712883	-0.40495682130299193	-0.4996346627086713	0.0	0.0	1.0	2.0	1.0	2.0	3.0	4.0	4.0	4.0
chr10	21500000	21750000	1.0581980485674867	2.9150502055332064	1.0468264991638074	0.0014588564681576016	0.405564	0.5184563943167351	-0.1288060626208311	-0.29182114251669417	1.0	1.0	2.0	4.0	2.0	3.0	4.0	5.0	6.0	6.0
chr10	21750000	22000000	1.002929504068696	2.711765947162173	1.0096661344269076	0.0015411414088280838	0.379524	0.31488204700093436	-0.2816712235923309	-0.40825489817639476	1.0	1.0	2.0	4.0	2.0	3.0	4.0	5.0	6.0	6.0
chr10	22000000	22250000	0.9801046463121094	2.5923473378202675	0.9871843992751237	0.0015570366837064174	0.393264	-0.10907035601993867	-0.3852498264748436	-0.4766168454281207	0.0	1.0	1.0	2.0	2.0	2.0	3.0	4.0	4.0	6.0
chr10	22250000	22500000	1.0540244971426245	2.8925308409653434	1.0427751842861614	0.0014984215635908886	0.403936	0.2702906753283862	-0.18902324524296749	-0.4049047606455125	1.0	1.0	1.0	2.0	2.0	3.0	4.0	5.0	6.0	6.0
chr10	22500000	22750000	1.2487593585660541	3.54828129278475	1.1549434203659112	0.0012585717756976764	0.415444	0.36600101229168136	-0.04734746023507892	-0.2763588613024958	1.0	1.0	1.0	2.0	2.0	3.0	4.0	5.0	6.0	6.0
chr10	22750000	23000000	1.0629765669422089	2.9205462251333785	1.0478128749134705	0.0014299599289064149	0.391448	0.06026517830910692	-0.2240421929544415	-0.3605869031670015	1.0	1.0	1.0	2.0	2.0	2.0	3.0	4.0	5.0	5.0
chr10	23000000	23250000	1.0153100957267176	2.679045024129212	1.003556191056702	0.0014448664114770434	0.415864	-0.17608888144001042	-0.4607957712226771	-0.5262268730306516	0.0	0.0	1.0	2.0	1.0	2.0	3.0	3.0	3.0	4.0
chr10	23250000	23500000	1.0692099654618865	2.78690518681481	1.023558773443407	0.0014246135350979375	0.41746	-0.2705629845366659	-0.3231423874967391	-0.33699111763445794	0.0	0.0	1.0	2.0	1.0	2.0	2.0	3.0	3.0	4.0
chr10	23500000	23750000	0.863473052081642	2.133731577707149	0.8956154575720634	0.0018431237227140727	0.393812	-0.6102235863493188	-0.49080346365274413	-0.3084367882104873	0.0	0.0	0.0	0.0	1.0	1.0	2.0	2.0	2.0	2.0
chr10	23750000	24000000	0.7833288952565527	1.890524930077334	0.8430297339906623	0.001993377007222359	0.387888	-0.6930418584282929	-0.5724509094484115	-0.31094999581456034	0.0	0.0	0.0	0.0	1.0	1.0	2.0	2.0	2.0	2.0
chr10	24000000	24250000	1.0086804932678497	2.6050821691928068	0.9896061860942835	0.001501076744394344	0.403444	-0.4449264146171363	-0.41404591179162475	-0.36221494524301345	0.0	0.0	1.0	1.0	1.0	1.0	2.0	2.0	2.0	2.0
chr10	24250000	24500000	1.1601973314815917	3.147084310487699	1.0876918569741392	0.0012906928231198457	0.42208	-0.13588109249824282	-0.2531856556305643	-0.33584736323569825	0.0	0.0	1.0	1.0	1.0	2.0	3.0	3.0	4.0	4.0
chr10	24500000	24750000	1.170400247523236	3.2255722008140535	1.1011717773360181	0.0012761243650286115	0.410776	0.06622776749799103	-0.24267379762476662	-0.43246253891345166	1.0	0.0	1.0	1.0	2.0	2.0	3.0	4.0	5.0	6.0
chr10	24750000	25000000	1.1623926761506367	3.23353302648633	1.1025298052809	0.0013045758825248283	0.413492	0.14200342986531148	-0.09654358585919498	-0.20300775880696645	1.0	0.0	1.0	1.0	2.0	2.0	3.0	4.0	5.0	5.0
chr10	25000000	25250000	0.9724198404261871	2.513865671751671	0.9721263655330269	0.0015245519419381337	0.39754	-0.3490895089899096	-0.40084107293014865	-0.3841989228584828	0.0	0.0	1.0	1.0	1.0	1.0	2.0	3.0	2.0	4.0
chr10	25250000	25500000	0.7319977676764413	1.7109986635679737	0.80200397987038	0.002026004416803645	0.363124	-0.8093823583492694	-0.5645498892833263	-0.210843159560331	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0
chr10	25500000	25750000	0.8803310772026399	2.1318145063177343	0.8952130300560178	0.001681350641521644	0.39076	-0.7630926404443725	-0.3872941575280978	-0.20361885518053088	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0
chr10	25750000	26000000	0.8830292845767762	2.182697813488071	0.9058337440864143	0.0017040309715078002	0.388076	-0.6113310378969119	-0.22518541200572692	-0.23344145021265153	0.0	0.0	0.0	0.0	0.0	1.0	1.0	2.0	2.0	2.0
chr10	26000000	26250000	0.9410279902017781	2.370172457154192	0.943934070361837	0.001544987610588572	0.392948	-0.5502817250532245	-0.1667581908877049	-0.29860248306974546	0.0	0.0	0.0	0.0	1.0	1.0	2.0	2.0	2.0	2.0
chr10	26250000	26500000	1.1226504025746877	3.0997550544970887	1.0794819296051879	0.0013187117158745699	0.40752	0.23511350137513584	-0.03171336300301476	-0.32929942869758705	1.0	1.0	1.0	2.0	2.0	3.0	3.0	4.0	5.0	6.0
chr10	26500000	26750000	1.1354593690112802	3.1506757072139724	1.0883123073283463	0.0013692070106761573	0.41438	0.2775235472301847	-0.03314145547917437	-0.36157599708057825	1.0	1.0	2.0	4.0	2.0	3.0	4.0	5.0	6.0	6.0
chr10	26750000	27000000	1.0879200640443343	3.0173707788143274	1.0650402682025484	0.0013801712255650793	0.4034	0.4766447636119224	0.007162196769198011	-0.2876304043819906	1.0	1.0	2.0	4.0	2.0	3.0	4.0	5.0	6.0	6.0
chr10	27000000	27250000	1.0670219515759591	2.9302560672356077	1.0495532437421708	0.0013543384787898175	0.394768	0.5511535910232032	0.013308445429704689	-0.3177385429126593	1.0	1.0	2.0	4.0	2.0	3.0	4.0	5.0	6.0	6.0
chr10	27250000	27500000	0.9645451473378774	2.5248514866942573	0.9742481889459341	0.0015415084133582402	0.39684	0.03095017122595353	-0.11131158151145115	-0.40292997661561025	1.0	1.0	1.0	3.0	2.0	2.0	3.0	4.0	5.0	5.0
chr10	27500000	27750000	0.9898046770270377	2.537387141818546	0.9766637207060527	0.0015027502689671237	0.395164	-0.20783081329640576	-0.1308164588225974	-0.3909318723683921	0.0	0.0	1.0	3.0	1.0	2.0	3.0	3.0	3.0	4.0
chr10	27750000	28000000	0.8536730175084988	2.1010853457672813	0.8887375607180259	0.0017225878876920623	0.38424	-0.5239788817960486	-0.18050921071975126	-0.3373008698495609	0.0	0.0	1.0	3.0	1.0	1.0	2.0	2.0	2.0	2.0
chr10	28000000	28250000	0.8954352312387386	2.234881990529796	0.9165981707471181	0.001706203262952339	0.378144	-0.4627350971967963	-0.17302716360519543	-0.35087406029809026	0.0	0.0	1.0	3.0	1.0	1.0	2.0	2.0	2.0	2.0
chr10	28250000	28500000	1.0757527088519674	2.826329635452964	1.030773143100518	0.0012918698691764838	0.422272	-0.1745350611658699	-0.1279554575448731	-0.4150606060130933	0.0	0.0	1.0	3.0	1.0	2.0	3.0	3.0	3.0	4.0
chr10	28500000	28750000	1.0451721351536538	2.7719233983916904	1.0208038527370757	0.0013289439976824121	0.4169	-0.07404577705580422	-0.018236526472361392	-0.38186897485015053	0.0	0.0	1.0	3.0	1.0	2.0	3.0	3.0	3.0	4.0
chr10	28750000	29000000	0.9746273081660101	2.4932384815421913	0.9681298236149742	0.0015215687640730692	0.42146	-0.6388573554441845	-0.14895248106736542	-0.23714986316545342	0.0	0.0	1.0	3.0	1.0	1.0	2.0	2.0	2.0	2.0
chr10	29000000	29250000	0.9767963379172183	2.507523153096433	0.9708992467478924	0.0015327271348123778	0.42066	-0.6174560414199127	-0.12465210148140693	-0.24142802595918159	0.0	0.0	1.0	3.0	1.0	1.0	2.0	2.0	2.0	2.0
chr10	29250000	29500000	1.0423007810740414	2.756400099543639	1.0179414916929004	0.0014122548147298694	0.42912	-0.31852375204039773	-0.01031289565461058	-0.2705039887974722	0.0	0.0	1.0	3.0	1.0	2.0	2.0	3.0	2.0	4.0
chr10	29500000	29750000	1.046123578684346	2.7936522822243077	1.0247970419538865	0.0013487460191376358	0.43456	-0.2586331347677764	0.053210896016326226	-0.19836119310009354	0.0	0.0	1.0	3.0	1.0	2.0	2.0	3.0	2.0	4.0
chr10	29750000	30000000	1.0866911499311218	2.9307664563717504	1.049644644841097	0.0013065112937810355	0.438416	-0.38505800057160994	0.13876649181075543	-0.2160986950165891	0.0	0.0	1.0	3.0	1.0	2.0	2.0	3.0	2.0	4.0
chr10	30000000	30250000	1.0787424326354105	2.9666804236344837	1.0560562986832525	0.001317474127289936	0.439364	-0.15469560953295158	0.18464869191343422	-0.24077845777085652	0.0	0.0	1.0	3.0	1.0	2.0	3.0	3.0	4.0	4.0
chr10	30250000	30500000	1.2246972249784065	3.622194353659092	1.1669105408609692	0.0011869801195957094	0.423016	0.5347216671523108	0.12141643116835399	-0.25737033446634056	1.0	1.0	2.0	4.0	2.0	3.0	4.0	5.0	6.0	7.0
chr10	30500000	30750000	1.3134423543568592	3.915450257919693	1.2132283324054196	0.0011442645039557342	0.440352	0.570315138560523	-0.04885321558879827	-0.46263761277166215	1.0	1.0	2.0	4.0	2.0	3.0	4.0	5.0	6.0	7.0
chr10	30750000	31000000	1.1711833407280228	3.374699192434126	1.1263392594600623	0.0013077911140160498	0.418788	0.40141310446710443	-0.09905972078341475	-0.4731394864294233	1.0	1.0	2.0	4.0	2.0	3.0	4.0	5.0	6.0	7.0
chr10	31000000	31250000	1.144074426313561	3.2474566910906164	1.1049010142453575	0.0013691392999302964	0.412768	0.3657424446334292	-0.06260846395774208	-0.44430280161580515	1.0	1.0	2.0	4.0	2.0	3.0	4.0	5.0	6.0	7.0
chr10	31250000	31500000	0.9381750395479188	2.591146056073004	0.9869556444323296	0.0017125339971794055	0.363608	0.5291243336180858	-0.05754335717512815	-0.41075021728793526	1.0	1.0	2.0	4.0	2.0	3.0	4.0	5.0	6.0	7.0
chr10	31500000	31750000	1.124521686502303	3.161294290948846	1.0901447102570223	0.0014026715405476083	0.41808	0.32701113748136157	-0.11699609933639143	-0.5221568280571993	1.0	1.0	2.0	4.0	2.0	3.0	4.0	5.0	6.0	7.0
chr10	31750000	32000000	1.0541035588824106	2.968298730651522	1.0563442957157092	0.0014465765909456242	0.400984	0.5293822130734265	-0.1360860500275382	-0.5414905836656305	1.0	1.0	2.0	4.0	2.0	3.0	4.0	5.0	6.0	7.0
chr10	32000000	32250000	1.104732353287175	3.0444463000609283	1.0698080150343414	0.0013128293540928813	0.42572	0.3021769289362522	-0.08835559959013592	-0.44069711346191087	1.0	1.0	2.0	4.0	2.0	3.0	4.0	5.0	6.0	7.0
chr10	32250000	32500000	1.0475717228378958	2.825713433934938	1.0306607714593572	0.0013770162567218478	0.389448	0.29668065051852716	-0.11795915789091337	-0.3956473995977587	1.0	1.0	2.0	4.0	2.0	3.0	4.0	5.0	6.0	7.0
chr10	32500000	32750000	0.8658880861863182	2.165344582859215	0.9022257068681251	0.0017053172962424208	0.376204	-0.37492273102361334	-0.38105468319717073	-0.34972652398076204	0.0	0.0	1.0	2.0	1.0	2.0	3.0	3.0	3.0	3.0
chr10	32750000	33000000	0.9143007474040403	2.33987277038903	0.9378811558921355	0.0016883141905699864	0.37944	-0.20295600809522196	-0.23760447095200804	-0.35241785716374896	0.0	0.0	1.0	2.0	1.0	2.0	3.0	3.0	3.0	3.0
chr10	33000000	33250000	1.0810932339351726	2.8183439127496563	1.0293159013358486	0.001396185884342526	0.423636	-0.32177256094938433	-0.31338673081094787	-0.4259620786137518	0.0	0.0	1.0	2.0	1.0	2.0	2.0	3.0	3.0	3.0
chr10	33250000	33500000	0.9671737230502649	2.474434998855759	0.9644721980722537	0.001591019423860787	0.409252	-0.41922516882536365	-0.5148493736030304	-0.4983084928254582	0.0	0.0	1.0	2.0	1.0	1.0	2.0	2.0	2.0	3.0
chr10	33500000	33750000	0.9952257474435076	2.533092403965637	0.9758368285506868	0.0016647718556245898	0.412236	-0.4156983843782954	-0.5121571626987728	-0.40746381734621995	0.0	0.0	1.0	2.0	1.0	1.0	2.0	2.0	2.0	3.0
chr10	33750000	34000000	0.9740234424431121	2.4782380203457985	0.9652130743236486	0.0016642015258494037	0.411752	-0.43633894505902227	-0.515355446068209	-0.4615806047653276	0.0	0.0	1.0	2.0	1.0	1.0	2.0	2.0	2.0	3.0
chr10	34000000	34250000	1.0458096198888995	2.7157805934159795	1.0104132404298973	0.0015145415844698455	0.42224	-0.3506420585294217	-0.4556829639200584	-0.46605267557936386	0.0	0.0	1.0	2.0	1.0	1.0	2.0	3.0	2.0	3.0
chr10	34250000	34500000	0.9844545077795684	2.600214799626176	0.9886812572901721	0.0016009945444077685	0.379608	-0.1450893213746646	-0.2649647710081554	-0.37565277610069897	0.0	0.0	1.0	2.0	1.0	2.0	3.0	3.0	3.0	3.0
chr10	34500000	34750000	1.1141454148371195	3.054990192702708	1.0716589577199398	0.0013988588139891044	0.407664	-0.024904096311618325	-0.21779223443142384	-0.3831003108417199	0.0	0.0	1.0	2.0	1.0	2.0	3.0	4.0	3.0	5.0
chr10	34750000	35000000	1.2122519405009191	3.3849878905078348	1.1280549301934597	0.0011847398292660918	0.450444	-0.04862160880421615	-0.11514008414719469	-0.3749176894569416	0.0	0.0	1.0	2.0	1.0	2.0	3.0	4.0	4.0	4.0
chr10	35000000	35250000	1.234356148715417	3.505701145463371	1.1479927188149737	0.0011910620852343722	0.408576	0.23915531756674516	-0.07863452106353891	-0.3634422879688375	1.0	0.0	1.0	2.0	2.0	3.0	4.0	4.0	6.0	6.0
chr10	35250000	35500000	1.17039889100349	3.243330008197169	1.1041987684601562	0.001316621440477195	0.43268	0.03827863143154639	-0.027384819976111217	-0.26123412742825997	1.0	0.0	1.0	2.0	2.0	2.0	3.0	4.0	5.0	5.0
chr10	35500000	35750000	1.1272119866636898	2.9157597709176	1.0469538977674049	0.0013612127117768867	0.432364	-0.3477123411579497	-0.393333299096933	-0.49224649924161984	0.0	0.0	1.0	2.0	1.0	1.0	2.0	3.0	3.0	4.0
chr10	35750000	36000000	0.9564436771006628	2.2996765137889033	0.9297904115318787	0.0016691029979573632	0.407432	-0.5917080430629892	-0.592391223991445	-0.4791099197567581	0.0	0.0	0.0	0.0	0.0	1.0	1.0	2.0	2.0	2.0
chr10	36000000	36250000	0.819228924103698	1.8715347196581662	0.8387849556951766	0.0020029658895463444	0.380412	-0.6254485735497969	-0.6755079363766686	-0.5259963044826134	0.0	0.0	0.0	0.0	0.0	1.0	1.0	2.0	2.0	2.0
